"Read Details","Lire les détails",module,Magento_AdminNotification
"Mark as Read","Marquer comme lu",module,Magento_AdminNotification
"Are you sure?","Êtes-vous sûr(e) ?",module,Magento_AdminNotification
Remove,Supprimer,module,Magento_AdminNotification
"Messages Inbox","Messages reçus",module,Magento_AdminNotification
"You have %1 new system messages","Vous avez %1 nouveaux messages système",module,Magento_AdminNotification
"You have %1 new system message","Vous avez %1 nouveau message système",module,Magento_AdminNotification
"Incoming Message","Message entrant",module,Magento_AdminNotification
close,fermer,module,Magento_AdminNotification
"The message has been marked as Read.","Le message a été marqué comme lu.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Nous ne pouvons pas marquer la notification comme lue à cause d'une erreur.",module,Magento_AdminNotification
"Please select messages.","Veuillez sélectionner des messages.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Un total de %1 enregistrement(s) a(ont) été(s) marqué(s) comme lu(s).",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","%1 enregistrement(s) a(ont) été supprimé(s).",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","Nous n'avons pas pu supprimer les messages en raison d'une erreur.",module,Magento_AdminNotification
"The message has been removed.","Le message a bien été supprimé.",module,Magento_AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","Vous avez vu et résolu tous les avis récents du système. Veuillez actualiser la page web pour effacer l’alerte d’avis.",module,Magento_AdminNotification
"1 Hour","1 heure",module,Magento_AdminNotification
"2 Hours","2 heures",module,Magento_AdminNotification
"6 Hours","6 heures",module,Magento_AdminNotification
"12 Hours","12 heures",module,Magento_AdminNotification
"24 Hours","24 heures",module,Magento_AdminNotification
critical,critique,module,Magento_AdminNotification
major,majeur,module,Magento_AdminNotification
minor,mineur,module,Magento_AdminNotification
notice,avertissement,module,Magento_AdminNotification
"Wrong message type","Mauvais type de message.",module,Magento_AdminNotification
"Wrong notification ID specified.","L'identifiant de notification spécifié est erroné.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","L'utilisation de {{base_url}} n'est pas recommandée dans un environnement de production pour déclarer l'adresse non sécurisée de base / l'adresse sécurisée de base. Nous vous recommandons vivement de modifier cette valeur dans votre <a href=""%1"">configuration</a> Magento.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1. ","Au moins un type de cache est invalide : %1. ",module,Magento_AdminNotification
